HELP-OFF
7a2892f2-70cb-483d-9790-c810c253925c;PURCHASE;1506153283284;null;6030071727,6030541043,6030861267,6030650968,6030860050,6030861560,6030780948,6030391104,6030540547,6030490247,6030580248
698617cb-5ffe-4675-ad03-e1a233d56522;PURCHASE;1506153288334;null;6030250905,6030401845,6030520213,6030720651,6030431038,6030010791,6030450773,6030010026,6030130925,6030201129,6030131232,6030010195,6030480396,6030091297,6030201245
ff9c14db-4840-4abe-a7e1-a0f056505bfe;PURCHASE;1506153295919;null;6030250453,6030031570,6030540027,6030062023,6030521662,6030140773,6030930543,16
e581715d-5970-4a3c-8c8a-17ecea0b915e;PURCHASE;1506153310896;null;6030121696,6030121707,6030650993,6030160447,6030860137,6030651046,6030041040,6030321491,6030311970,6030321567,6030111024,6030730891,6030311527,6030311654,6030280151,6030860149,6030650915,6030780593,6030601457,6030780212,6030780227,6030861505,6030160841,6030070927,6030861255,6030120467,6030650261,6030620189,6030620434
c465c635-f669-4ac9-8bd1-471ad9ff3112;PURCHASE;1506153386893;null;6030900537,6030450278,6030770567,6030500542,6030560120,6030220115,6030880560,6030810395,6030810597,6030700747,6030030252,6030770721,6030880618,6030380811
f48c658c-b469-4f89-8c40-61bf3816072c;PURCHASE;1506153387988;null;6030540811,6030600884,6030670983,6030940616,6030040532,6030580016,6030351785,6030261008,6030880748
ba99e3ed-240c-4faf-9728-bd68e0625128;PURCHASE;1506153397833;null;6030130230,6030240207,6030240386,6030030096,6030420592,6030240219,6030240452
55057e6b-b5c4-44ef-8eb8-534a5981860c;PURCHASE;1506153468967;null;6030810524,6030080637,6030130291,6030011589,6030810054,6030550221,6030900611,6030760566,6030340353,6030210039,6030110370,6030080484,6030240803
d04056cf-c384-4741-bb85-a02b2db75075;PURCHASE;1506153484537;null;6030420072,6030251301,6030110757,6030600366,6030700521,6030540710,6030820041,6030580630,6030880404,6030030491,6030250118,6030380012,6030880315,6030030996,6030700302,6030690429,6030380244,6030880243,6030401071
974f3745-3142-4a2d-9adc-f386f6f849eb;PURCHASE;1506153511423;null;6030521572,6030400538,6030401046,6030521369,6030421761,6030380088,6030430443,6030110472,6030451472,6030880278,6030420388,6030060825
ccf57649-7937-4f84-ba96-250782183b1e;PURCHASE;1506153529400;null;6030110094,6030670870,6030210535,6030870138,6030621877,6030520481,6030941661,6030320767,6030200647,6030730168,6030790444,6030320994
84a71503-a1b1-4617-a2f6-231d4b968325;PURCHASE;1506153585274;null;6030091146,6030040163,6030040137,6030940241,6030270579,6030441189,6030490068,6030720711,6030121368,6030250274,6030941112,6030450999,6030250298,6030670894
3a539dd0-9df1-4a04-a1ee-b32d3ade1304;PURCHASE;1506153614415;null;6030740449,6030380864,6030011779,6030930466,6030230015,6030210941,6030470461,6030251050,6030150090,6030740079,6030380191,6030450987
5c04406d-6072-4508-a255-3b8258765096;PURCHASE;1506153625910;null;6030040861,6030700230,6030430050,6030740194,6030300167,6030830310,6030621687,6030251391
61d5081a-2918-4def-b4d7-9f7c0002c7c8;PURCHASE;1506153704819;null;6030330591,6030270200,6030541078,6030971323
19ee4479-5baa-4b81-977b-8e64a2a01717;PURCHASE;1506153719165;null;6030870201,6030600431,6030760083,6030740829,6030061204,6030340883
96286ddc-3d1f-4460-ba63-2b67e28e392a;PURCHASE;1506153781253;null;6030310258,6030261051,6030280314,6030261025,6030261049,6030821453,6030031951,6030731374,6030431141
8acd9c23-07b2-4029-84b0-f8cf1f3b6ddc;PURCHASE;1506153795130;null;6030420846,6030420996,6030810610,6030080034,6030730586,6030550257,6030810888
0c307d94-99b7-4bad-9c79-037bf8fdc9a4;PURCHASE;1506153798276;null;6030261723,6030401263
3dfd83e1-0c6a-4d5a-b63c-7bb96083123e;PURCHASE;1506153803952;null;6030401476,6030011135,6030670118,6030701053,6030910451,6030190273,6030630178,6030380887,6030630114
c400625a-683c-4932-aa5b-0e9b3cdab838;PURCHASE;1506153884571;null;6030581339,6030560384,6030701154,6030520025
23e8952b-607b-4500-8e84-1630e6021dea;PURCHASE;1506153934065;null;6030040645,6030200381,6030700152,6030140837,6030700468,6030730549,6030510514,6030110234
090cf9cd-e096-4664-8b38-34b3dfb35839;PURCHASE;1506154043657;null;6030730014,6030210130,6030760793,6030261444,6030013497,6030580778,6030320778
60393924-80b9-4117-bd85-378cba1d7c15;PURCHASE;1506154045528;null;6030010498,6030930341,6030621955,6030160928,6030090407,6030741034,6030050745,6030600443,6030720221,6030250715,6030540268,6030110962,6030190856,6030110826,6030450964,6030630519,6030480055,6030440759,6030690186,6030190045
38e740d8-cb2b-4a1a-b3e5-9e7bb02a177c;PURCHASE;1506154048627;null;6030630800,6030540939,6030140040,6030560318,6030810991,6030430973,6030211396,6030451548,6030140176,6030600950,6030251125,6030600414,6030510197,6030510388,6030400831,6030250983,6030031605,6030940503,6030130605,6030061942,6030210088,6030600137,6030510226,6030130759,6030401375,6030111301,6030150786
70f46256-0eef-4819-8ccf-2a16a56bfb36;PURCHASE;1506154056768;null;6030280862,6030550028,6030310739,6030900842,6030900931,6030081020,6030900092,6030730510,6030031910,6030720013,6030610063,6030090931,6030070256,6030610444,6030190933
15eed516-8647-465a-8acb-b2759dfd202d;PURCHASE;1506154150571;null;6030420681,6030730753,6030230511,6030760781,6030340287,6030790049,6030830553,6030441369,6030900640,6030521012,6030230362,6030770935,6030230020,6030230093,6030601127,6030013776,6030880332,6030490223,6030441076,6030440850,6030030084,6030520343,6030741060,6030450457,6030800875,6030310179
c9a41345-d485-4519-b730-4a0d364946fb;PURCHASE;1506154246856;null;6030321489,6030300447,6030431320,6030940019,6030211217,6030670678,6030820956
a45f093d-16d1-4428-820b-3af666263c7d;PURCHASE;1506154267841;null;6030130164,6030730574,6030810649,6030810625,6030240702,6030014207,6030650979,6030880188,6030760387,6030230056,6030600847,6030290825,6030011692,6030110256,6030321529,6030230509,6030731045,6030030365,6030821249,6030731487,6030770846,6030820840,6030381967,6030130140,6030900179
cc6cdaf7-651d-46bf-8144-7194288ee652;PURCHASE;1506154275342;null;6030550395,6030560132,6030250251,6030120151,6030760554,6030250680,6030060672,6030741095,6030140243,6030120288,6030030668,6030760542,6030131281,6030311590
a7137553-b2cb-4037-9bed-c64bff732553;PURCHASE;1506154283030;null;6030040239,6030630423,6030090031,6030010486,6030191084,6030910486,6030062018,6030970012,6030800232,6030120342,6030700545,6030020542,6030600198,6030321543,6030011490,6030111110,6030720913,6030730638,6030880469,16
675b0747-783b-490a-9407-2df693c6c2f0;PURCHASE;1506154314489;null;6030330589
8b14063b-12b9-4304-80e6-2b1c665ca2d2;PURCHASE;1506154329444;null;6030080536,6030941445,6030810383,6030880825,6030810827,6030810562,6030420632,6030730323,6030441130,6030441191,6030080067,6030550143,6030550155,6030230855,6030550610,6030240500,6030280807,6030900638,6030520329,6030420620,6030240409,6030810536,6030080169,6030900609,6030420679,6030441268,6030130187
34b5d2b7-ca7e-4431-b3ac-6dbc7a73b250;PURCHASE;1506154370254;null;6030450825,6030230829,6030540607,6030560080,6030520420,6030540624,6030063164,6030340923,6030880292,6030230920
3f80dfbf-81e5-49de-8dd0-1d82043551f8;PURCHASE;1506154377220;null;6030330326,6030510047,6030230575,6030810674,6030150203,6030640323,6030210256,6030621043,6030810853,6030600907,6030110427,6030240262,6030860253,6030110083
766239a1-70cd-4c0c-b383-9044d7a44da4;PURCHASE;1506154434857;null;6030581555,6030701203,6030320337,6030421545,6030040186,6030040198,6030040200,6030131279,6030320499,6030014273,6030421187,6030231870,6030821465
c2e6bc98-377e-4f88-b56d-3ec9ba754290;PURCHASE;1506154504323;null;6030140188,6030130254,6030700415,6030430847,6030771049,6030240994,6030260716,6030500490,6030311969,6030260173,6030030923,6030770603,6030130126
533fec7a-6790-436c-94c9-4e39b76c4f3d;PURCHASE;1506154528158;null;6030280761,6030810841,6030230627,6030601571,6030421634,6030311630,6030321339,6030581211,6030311613,6030321428,6030451178
62fcc766-c7db-45ec-a4d4-2d17dbf53212;PURCHASE;1506154570922;null;6030900891,6030900929,6030031908,16
eaecfc8b-7531-47f6-80c9-e118e175a005;PURCHASE;1506154590468;null;6030601494,6030310217,6030381877,6030640727,6030450505,6030381891,6030870570,6030870557,6030260770,6030731082,6030260817,6030421314,6030601381,6030870289,6030601379,6030650789,6030010277,6030151222,6030030489,6030821251,6030731628,6030080358,6030941494,6030290849,6030340197,6030280343,6030340716,6030090092,6030620648,6030810585,6030030615,6030810876,6030063254,6030080056,6030380446,6030231732,6030241096
3c010c6a-219f-4d58-bc77-19516ee22566;PURCHASE;1506154594673;null;6030250352,6030310031,6030860186,6030941087,6030890648,6030700570,6030310508,6030310043,6030013115,6030013120,6030310323,6030321770,6030801115
dc6c1748-39fe-4a1f-8c0d-6dd7948cbad9;PURCHASE;1506154646339;null;6030520049,6030310318,6030401083,6030250960,6030381347,6030151168,6030250528,6030381830,6030740968,6030560424,6030941139,6030062376,6030730234,6030380838,6030930162
80b58222-17b2-4d54-bc30-76f15ac0466c;PURCHASE;1506154688876;null;6030311916,6030620471,6030521584,6030200470,6030670703,6030091236,6030261468,6030230348,6030062580,6030062365,6030241035,6030321035,6030290618,6030030644,6030540088,6030090448,6030013450,6030080674,6030311122,6030261634
86d15534-409b-4afd-bbf9-ea150b1f9601;PURCHASE;1506154691650;null;6030121874,6030121898,6030121911,6030550233,6030230218,6030730424,6030420984,6030900598,6030230639,6030280796,6030140100,6030230676,6030230701,6030030883
d8d6d472-f3d6-4c8f-86c4-5c06455370a5;PURCHASE;1506154707472;null;6030380130,6030480473,6030880445,6030880661
c9576ae5-9239-48ed-a5a8-d9fdbb89d721;PURCHASE;1506154735993;null;6030250196,6030031819,6030540650
d7024bac-7d1a-4765-ba9d-3b4efbf705d5;PURCHASE;1506154736703;null;6030820979,6030250338,6030731409,6030250703,6030430616,6030210189,6030820132,6030821083,6030031008,6030880421,6030601534,6030870254
619b0a87-1058-49e1-81e4-5ff978116fed;PURCHASE;1506154753803;null;6030740538,6030490451
ef9687a4-2d0a-4388-88ad-7de3cec85966;PURCHASE;1506154812383;null;6030310193,6030701090,6030231286,6030311677,6030731219,6030280634,6030280504,6030130175,6030111036,6030431229,6030821147,6030810913,6030550371,6030760602,6030320105,6030900549
28377c07-7ecd-4767-b398-2ac1647d2d4e;PURCHASE;1506154824726;null;6030130302,6030260072,6030550346,6030240398,6030240541,6030240588,6030930428,6030420918,6030560258,6030880482,6030240691,6030340238,6030550282,6030241136
6c36d93e-c932-4438-a961-1ea23ea8cec4;PURCHASE;1506154856857;null;6030480485,6030810548,6030230259,6030700479,6030320363,6030720269,6030720334,6030700784,6030810257,6030440329,33
962e8891-758b-46dd-ba09-5cfe4c3dcf53;PURCHASE;1506154953486;null;6030740104,6030240512,6030621234,6030340023,6030500208,6030110336,6030810651,6030440444,6030621078,6030670412,6030121040,6030290837,6030014219,6030440213,6030311691,6030451204,6030111073
ecbd10bb-d3ae-4757-9f8d-712630e887a5;PURCHASE;1506154990948;null;6030810167,6030440010,6030091183,6030140719,6030013234,6030431231,6030250542,6030810966,6030421605,6030311856,6030810942,6030311539,33
838e6199-a65b-4ec8-9163-62a2b8fc762e;PURCHASE;1506155004252;null;6030130109,6030140494,6030771230,6030050071,6030410374,6030440706,6030451102,6030450494,6030700098,6030770592,6030381031,6030381943,6030401196,6030260018,6030900029,6030480193
49e13f08-4b0d-41e7-bc68-92744b712540;PURCHASE;1506155010331;null;6030410019,6030430823,6030150076,6030690227,6030780621,6030621586,6030650157,6030540887,6030801372,6030621002,6030140292,6030031228,6030430085,6030861292,6030160131,6030801318,6030690467,6030550496,6030810709,6030760917,6030340529,6030810865,6030080573,6030880635,6030280819,6030380596,6030410999,6030650247,6030300091,6030830219,6030600705,6030230397
7e70df19-d770-4bd6-94fd-7d1f36179ec9;PURCHASE;1506155026706;null;6030550091,6030210826,6030620763,6030050482,6030062620,6030450606,6030800446,6030061740,6030190057,6030050460,6030290314,6030061812,6030061901,6030540191,6030211092,6030840058,16
868ec049-5f4e-4574-b43a-fe0906cc8123;PURCHASE;1506155082916;null;6030240426,6030510018,6030410432,6030280105,6030900866,6030480462,6030520289,6030013462,6030740981,6030440415,6030091219,6030211193
bd500adb-6c40-4548-b4ac-c8dce941d229;PURCHASE;1506155099129;null;6030013842,6030031759,6030290051,6030200100,6030800751,6030690402,6030801092,6030290303,6030041141,6030031086,6030570855,6030311411
45501d7d-8287-49e5-9bf8-daa0936f993e;PURCHASE;1506155150390;null;6030560306,6030830487,6030700761,6030820052,6030600313,6030560372,6030210220,6030210751,6030770023,6030231720,6030480092,6030521090,6030140797,6030810346,6030880190,6030110015,16
9d3c2725-e163-491f-a46e-7b4e154f9e6e;PURCHASE;1506155168801;null;6030130037,6030730776,6030013741,6030210012,6030400789,6030770339,6030013739,6030260287,6030800887,6030770327,6030340264,6030340592,6030090790,6030240881,6030811056,16
07f84f8b-2b27-45be-89e5-aa25f2629e84;PURCHASE;1506155219644;null;6030500629,6030690645,6030900424,6030500591,6030350414,6030350198,6030091310,6030090217,6030500530,6030110814,6030550649,6030032081,6030211260,6030010627,6030090866,6030140926,6030720649,6030014183,6030013436,6030840123,6030030238,6030321211,6030770018,6030450849,6030121332,6030401427
0f602e75-0e0d-4ce5-8192-94304ba607b1;PURCHASE;1506155221016;null;6030321531,6030111108,6030401715,6030090078,6030810954,6030120962,6030230791,6030900067,6030820667,6030111149,16
1f0c2bdc-a8c4-407c-ab4f-9c58e091a260;PURCHASE;1506155232338;null;6030440025,6030930300,6030731601,6030450243,6030601139,6030150333,6030560525,6030510477,6030940924,6030400068,6030821490,6030560271,6030820981,6030601176,6030820154,6030820085,16
5bef4fcc-5373-4123-a009-3a1bf8ee5c6a;PURCHASE;1506155241114;null;6030220271,6030541132,6030480080,6030030679,6030450571,6030190881,6030290382,6030730029
